gameID,aPlayer,aRating,aScore,bPlayer,bRating,bScore
"685","Michael7","8","1","Jonathan5","9","0"
"685","Martin16","6","1","Tom11","3","0"
"685","John4","4","1","Jessica10","7","0"
"685","Karen13","7","1","Sherman12","5","0"
"686","Martin16","6","4","Sherman12","5","0"
"686","Khoman 6","6","4","Ryan18","5","0"
"686","Danny19","9","4","Tom11","3","0"
"686","Jonathan5","9","4","Vivien3","8","0"
"686","Karen13","7","4","Jessica10","7","0"
"686","Joeseph9","7","4","Jeffrey1","7","0"
"686","John4","4","4","","",""
"687","Jose15","8","1","Max14","5","0"
"687","Jessica10","7","1","Tom11","3","0"
"687","Marcus17","4","1","Danny19","9","0"
"687","Michael7","8","1","Jonathan5","9","0"
"687","Karen13","7","1","Ryan18","5","0"
"688","Michael7","8","0","Sherman12","5","2"
"688","Tom11","3","0","Jose15","8","2"
"688","John4","4","0","Danny19","9","2"
"688","Khoman 6","6","0","Chris20","3","2"
"689","Jonathan5","9","3","Sherman12","5","0"
"689","Max14","5","3","Vivien3","8","0"
"689","Danny19","9","3","Khoman 6","6","0"
"689","Karen13","7","3","John4","4","0"
"689","Jose15","8","3","Joeseph9","7","0"
"689","Frank8","9","3","Chris20","3","0"
"689","Tom11","3","3","Ryan18","5","0"
"689","Jessica10","7","3","Jeffrey1","7","0"
"690","Sherman12","5","0","Vivien3","8","0"
"690","Frank8","9","0","Jeffrey1","7","0"
"690","Alex2","3","0","Karen13","7","0"
"690","Danny19","9","0","Jose15","8","0"
"690","Jonathan5","9","0","Tom11","3","0"
"690","Chris20","3","0","Michael7","8","0"
"690","Jessica10","7","0","Marcus17","4","0"
"690","Ryan18","5","0","John4","4","0"
"691","Ryan18","5","0","Jonathan5","9","5"
"691","Marcus17","4","0","John4","4","5"
"691","Khoman 6","6","0","Frank8","9","5"
"691","Martin16","6","0","Michael7","8","5"
"692","Vivien3","8","1","Max14","5","0"
"692","Frank8","9","1","Tom11","3","0"
"692","John4","4","1","Michael7","8","0"
"692","Martin16","6","1","Marcus17","4","0"
"692","Jessica10","7","1","Danny19","9","0"
"692","Joeseph9","7","1","Sherman12","5","0"
"692","Jonathan5","9","1","Khoman 6","6","0"
"692","Chris20","3","1","Jose15","8","0"
"693","Danny19","9","1","Tom11","3","0"
"693","Jeffrey1","7","1","Jessica10","7","0"
"693","Khoman 6","6","1","Frank8","9","0"
"693","Alex2","3","1","Vivien3","8","0"
"693","Sherman12","5","1","Chris20","3","0"
"693","Martin16","6","1","John4","4","0"
"693","Max14","5","1","Marcus17","4","0"
"694","Jose15","8","1","Ryan18","5","0"
"694","Marcus17","4","1","Max14","5","0"
"694","John4","4","1","Khoman 6","6","0"
"694","Jonathan5","9","1","Chris20","3","0"
"694","Frank8","9","1","Joeseph9","7","0"
"694","Jessica10","7","1","Michael7","8","0"
"694","Jeffrey1","7","1","Danny19","9","0"
"695","Frank8","9","1","Alex2","3","0"
"695","Marcus17","4","1","Chris20","3","0"
"695","Jonathan5","9","1","Danny19","9","0"
"695","Martin16","6","1","Jose15","8","0"
"695","John4","4","1","Karen13","7","0"
"696","Max14","5","0","Jonathan5","9","4"
"696","Joeseph9","7","0","Frank8","9","4"
"696","Tom11","3","0","Chris20","3","4"
"696","Michael7","8","0","Danny19","9","4"
"696","John4","4","0","Vivien3","8","4"
"696","Jose15","8","0","Jessica10","7","4"
"696","Alex2","3","0","Karen13","7","4"
"696","Martin16","6","0","Khoman 6","6","4"
"697","Martin16","6","2","Michael7","8","0"
"697","Marcus17","4","2","Alex2","3","0"
"697","John4","4","2","Tom11","3","0"
"697","Jessica10","7","2","Vivien3","8","0"
"697","Danny19","9","2","Chris20","3","0"
"698","Vivien3","8","1","Martin16","6","0"
"698","Danny19","9","1","Joeseph9","7","0"
"698","Jose15","8","1","Michael7","8","0"
"698","Karen13","7","1","Sherman12","5","0"
"698","Khoman 6","6","1","Marcus17","4","0"
"698","Max14","5","1","John4","4","0"
"698","Tom11","3","1","Alex2","3","0"
"698","Chris20","3","1","Jonathan5","9","0"
"699","Martin16","6","3","Chris20","3","0"
"699","Joeseph9","7","3","Sherman12","5","0"
"699","Karen13","7","3","Michael7","8","0"
"699","Jose15","8","3","Danny19","9","0"
"699","Khoman 6","6","3","Ryan18","5","0"
"699","Jessica10","7","3","Tom11","3","0"
"700","Jose15","8","0","Danny19","9","0"
"700","Vivien3","8","0","Jonathan5","9","0"
"700","Michael7","8","0","Martin16","6","0"
"700","Jessica10","7","0","Jeffrey1","7","0"
"701","Michael7","8","3","Ryan18","5","0"
"701","Frank8","9","3","Chris20","3","0"
"701","Danny19","9","3","Martin16","6","0"
"701","Tom11","3","3","Max14","5","0"
"701","Karen13","7","3","Vivien3","8","0"
"701","Jose15","8","3","Jeffrey1","7","0"
"701","Khoman 6","6","3","Marcus17","4","0"
"702","Jeffrey1","7","0","Jose15","8","3"
"702","John4","4","0","Vivien3","8","3"
"702","Ryan18","5","0","Danny19","9","3"
"702","Jessica10","7","0","Frank8","9","3"
"702","Joeseph9","7","0","Michael7","8","3"
"702","Tom11","3","0","Marcus17","4","3"
"702","Martin16","6","0","Chris20","3","3"
"702","Khoman 6","6","0","Jonathan5","9","3"
"703","Vivien3","8","1","Ryan18","5","0"
"703","John4","4","1","Jeffrey1","7","0"
"703","Khoman 6","6","1","Jose15","8","0"
"703","Karen13","7","1","Tom11","3","0"
"703","Max14","5","1","Joeseph9","7","0"
"703","Alex2","3","1","","",""
"704","Jeffrey1","7","3","Tom11","3","0"
"704","Joeseph9","7","3","Michael7","8","0"
"704","Sherman12","5","3","Max14","5","0"
"704","Chris20","3","3","Martin16","6","0"
"704","Khoman 6","6","3","Alex2","3","0"
"704","Jose15","8","3","Marcus17","4","0"
"704","Jessica10","7","3","John4","4","0"
"704","Jonathan5","9","3","Karen13","7","0"
"705","Vivien3","8","3","Karen13","7","0"
"705","Danny19","9","3","Marcus17","4","0"
"705","Sherman12","5","3","Khoman 6","6","0"
"705","Jonathan5","9","3","Michael7","8","0"
"705","Jessica10","7","3","Martin16","6","0"
"706","Khoman 6","6","0","Jessica10","7","2"
"706","Marcus17","4","0","Frank8","9","2"
"706","Karen13","7","0","Danny19","9","2"
"706","John4","4","0","Michael7","8","2"
"706","Jeffrey1","7","0","Tom11","3","2"
"706","Joeseph9","7","0","Jonathan5","9","2"
"706","Vivien3","8","0","Sherman12","5","2"
"706","Alex2","3","0","Max14","5","2"
"707","Max14","5","0","Alex2","3","2"
"707","Tom11","3","0","Jessica10","7","2"
"707","John4","4","0","Marcus17","4","2"
"707","Khoman 6","6","0","Michael7","8","2"
"707","Sherman12","5","0","Martin16","6","2"
"707","Joeseph9","7","0","Karen13","7","2"
"707","Vivien3","8","0","Jonathan5","9","2"
"708","Ryan18","5","0","John4","4","0"
"708","Jeffrey1","7","0","Vivien3","8","0"
"708","Khoman 6","6","0","Jonathan5","9","0"
"708","Jose15","8","0","Jessica10","7","0"
"708","Alex2","3","0","Michael7","8","0"
"708","Danny19","9","0","Max14","5","0"
"708","Martin16","6","0","Sherman12","5","0"
"708","Tom11","3","0","","",""
"709","Jose15","8","0","Danny19","9","2"
"709","Alex2","3","0","Sherman12","5","2"
"709","Chris20","3","0","Khoman 6","6","2"
"709","John4","4","0","Max14","5","2"
"709","Ryan18","5","0","Tom11","3","2"
"710","Frank8","9","0","Chris20","3","0"
"710","Danny19","9","0","Khoman 6","6","0"
"710","John4","4","0","Joeseph9","7","0"
"710","Michael7","8","0","Jeffrey1","7","0"
"710","Max14","5","0","Ryan18","5","0"
"710","Vivien3","8","0","Jessica10","7","0"
"710","Alex2","3","0","Martin16","6","0"
"710","Marcus17","4","0","Jonathan5","9","0"
"711","Ryan18","5","0","Martin16","6","2"
"711","Max14","5","0","John4","4","2"
"711","Alex2","3","0","Sherman12","5","2"
"711","Tom11","3","0","Frank8","9","2"
"711","Vivien3","8","0","Michael7","8","2"
"711","Marcus17","4","0","Chris20","3","2"
"711","Joeseph9","7","0","Karen13","7","2"
"711","Jeffrey1","7","0","Jessica10","7","2"
"712","Tom11","3","0","Khoman 6","6","3"
"712","Jonathan5","9","0","Frank8","9","3"
"712","John4","4","0","Marcus17","4","3"
"712","Martin16","6","0","Jessica10","7","3"
"712","Max14","5","0","Danny19","9","3"
"713","Frank8","9","1","Jessica10","7","0"
"713","Alex2","3","1","Tom11","3","0"
"713","Jonathan5","9","1","Khoman 6","6","0"
"713","Martin16","6","1","Ryan18","5","0"
"713","Max14","5","1","Vivien3","8","0"
"714","Sherman12","5","1","Khoman 6","6","0"
"714","Jonathan5","9","1","Jessica10","7","0"
"714","Marcus17","4","1","Vivien3","8","0"
"714","Martin16","6","1","Tom11","3","0"
"714","Ryan18","5","1","Frank8","9","0"
"714","Danny19","9","1","Chris20","3","0"
"714","Jeffrey1","7","1","Karen13","7","0"
"715","Danny19","9","4","Michael7","8","0"
"715","Ryan18","5","4","Max14","5","0"
"715","Vivien3","8","4","Chris20","3","0"
"715","Karen13","7","4","Khoman 6","6","0"
"715","Frank8","9","4","Joeseph9","7","0"
"716","Tom11","3","0","Michael7","8","3"
"716","Khoman 6","6","0","Danny19","9","3"
"716","Jeffrey1","7","0","Frank8","9","3"
"716","Alex2","3","0","Jessica10","7","3"
"716","Karen13","7","0","","",""
"717","Jonathan5","9","4","John4","4","0"
"717","Martin16","6","4","Karen13","7","0"
"717","Jeffrey1","7","4","Khoman 6","6","0"
"717","Michael7","8","4","Ryan18","5","0"
"717","Jessica10","7","4","Danny19","9","0"
"717","Jose15","8","4","Marcus17","4","0"
"717","Joeseph9","7","4","Alex2","3","0"
"718","Chris20","3","0","Max14","5","3"
"718","Jose15","8","0","Jeffrey1","7","3"
"718","Tom11","3","0","Michael7","8","3"
"718","Joeseph9","7","0","Jessica10","7","3"
"718","Martin16","6","0","Karen13","7","3"
"718","Alex2","3","0","Khoman 6","6","3"
"719","Marcus17","4","1","Joeseph9","7","0"
"719","John4","4","1","Jose15","8","0"
"719","Karen13","7","1","Vivien3","8","0"
"719","Frank8","9","1","Ryan18","5","0"
"719","Khoman 6","6","1","Danny19","9","0"
"719","Michael7","8","1","Martin16","6","0"
"719","Jeffrey1","7","1","Chris20","3","0"
"719","Jessica10","7","1","Alex2","3","0"
"720","Karen13","7","7","Chris20","3","0"
"720","Frank8","9","7","Marcus17","4","0"
"720","Danny19","9","7","Tom11","3","0"
"720","Jeffrey1","7","7","Martin16","6","0"
"720","Jessica10","7","7","John4","4","0"
"720","Jonathan5","9","7","Khoman 6","6","0"
"720","Joeseph9","7","7","Max14","5","0"
"721","Martin16","6","1","Marcus17","4","0"
"721","Chris20","3","1","Jose15","8","0"
"721","Frank8","9","1","Jeffrey1","7","0"
"721","Khoman 6","6","1","Joeseph9","7","0"
"721","Vivien3","8","1","Danny19","9","0"
"721","Karen13","7","1","","",""
"722","Karen13","7","0","Jessica10","7","0"
"722","Tom11","3","0","Max14","5","0"
"722","Frank8","9","0","Jonathan5","9","0"
"722","Martin16","6","0","Khoman 6","6","0"
"722","Jose15","8","0","Vivien3","8","0"
"722","John4","4","0","Sherman12","5","0"
"722","Danny19","9","0","Joeseph9","7","0"
"722","Ryan18","5","0","Alex2","3","0"
"723","Ryan18","5","0","Marcus17","4","1"
"723","Khoman 6","6","0","Martin16","6","1"
"723","Sherman12","5","0","Joeseph9","7","1"
"723","Jonathan5","9","0","Frank8","9","1"
"723","Max14","5","0","Karen13","7","1"
"723","John4","4","0","Chris20","3","1"
"724","Jonathan5","9","0","Martin16","6","4"
"724","John4","4","0","Jose15","8","4"
"724","Max14","5","0","Vivien3","8","4"
"724","Khoman 6","6","0","Michael7","8","4"
"724","Karen13","7","0","Danny19","9","4"
"724","Tom11","3","0","Jeffrey1","7","4"
"725","Chris20","3","2","Alex2","3","0"
"725","Jonathan5","9","2","Martin16","6","0"
"725","Jeffrey1","7","2","Ryan18","5","0"
"725","Frank8","9","2","Khoman 6","6","0"
"725","Karen13","7","2","Danny19","9","0"
"726","Chris20","3","0","Joeseph9","7","0"
"726","Danny19","9","0","Marcus17","4","0"
"726","Jessica10","7","0","Jose15","8","0"
"726","Karen13","7","0","Frank8","9","0"
"726","Ryan18","5","0","Tom11","3","0"
"726","Vivien3","8","0","Martin16","6","0"
"726","Alex2","3","0","Khoman 6","6","0"
"727","Tom11","3","0","Jose15","8","4"
"727","Khoman 6","6","0","Jeffrey1","7","4"
"727","Joeseph9","7","0","Frank8","9","4"
"727","Danny19","9","0","Michael7","8","4"
"727","Marcus17","4","0","Sherman12","5","4"
"727","Alex2","3","0","Vivien3","8","4"
"728","Jonathan5","9","5","Sherman12","5","0"
"728","Danny19","9","5","Max14","5","0"
"728","Khoman 6","6","5","Jeffrey1","7","0"
"728","John4","4","5","Michael7","8","0"
"728","Frank8","9","5","Jessica10","7","0"
"728","Vivien3","8","5","Tom11","3","0"
"728","Jose15","8","5","","",""
"729","Marcus17","4","0","Jonathan5","9","2"
"729","John4","4","0","Max14","5","2"
"729","Jeffrey1","7","0","Vivien3","8","2"
"729","Karen13","7","0","Danny19","9","2"
"729","Jose15","8","0","Sherman12","5","2"
"729","Joeseph9","7","0","Ryan18","5","2"
"729","Tom11","3","0","Jessica10","7","2"
"730","Sherman12","5","0","Frank8","9","3"
"730","Max14","5","0","Alex2","3","3"
"730","Tom11","3","0","Jeffrey1","7","3"
"730","Ryan18","5","0","Marcus17","4","3"
"730","Jonathan5","9","0","Michael7","8","3"
"730","Chris20","3","0","Vivien3","8","3"
"730","Khoman 6","6","0","Joeseph9","7","3"
"731","Jeffrey1","7","1","Jonathan5","9","0"
"731","Ryan18","5","1","Frank8","9","0"
"731","John4","4","1","Max14","5","0"
"731","Khoman 6","6","1","Karen13","7","0"
"731","Marcus17","4","1","Chris20","3","0"
"731","Jose15","8","1","Joeseph9","7","0"
"731","Martin16","6","1","Sherman12","5","0"
"731","Jessica10","7","1","","",""
"732","Khoman 6","6","2","Martin16","6","0"
"732","Jessica10","7","2","Sherman12","5","0"
"732","Jeffrey1","7","2","Ryan18","5","0"
"732","Jonathan5","9","2","Karen13","7","0"
"732","Alex2","3","2","Tom11","3","0"
"732","Joeseph9","7","2","Chris20","3","0"
"732","John4","4","2","Michael7","8","0"
"733","Max14","5","0","Khoman 6","6","1"
"733","Jose15","8","0","Vivien3","8","1"
"733","Tom11","3","0","Sherman12","5","1"
"733","Marcus17","4","0","John4","4","1"
"733","Joeseph9","7","0","Jessica10","7","1"
"733","Chris20","3","0","Karen13","7","1"
"733","Frank8","9","0","Jonathan5","9","1"
"733","Danny19","9","0","Martin16","6","1"
"734","Sherman12","5","0","Karen13","7","1"
"734","Chris20","3","0","Tom11","3","1"
"734","Max14","5","0","Frank8","9","1"
"734","Ryan18","5","0","Michael7","8","1"
"734","Khoman 6","6","0","Vivien3","8","1"
"734","Joeseph9","7","0","","",""
"735","Joeseph9","7","0","Frank8","9","5"
"735","Marcus17","4","0","Michael7","8","5"
"735","Tom11","3","0","Ryan18","5","5"
"735","Martin16","6","0","Jose15","8","5"
"736","Jeffrey1","7","0","Karen13","7","1"
"736","Michael7","8","0","Max14","5","1"
"736","Khoman 6","6","0","Frank8","9","1"
"736","John4","4","0","Martin16","6","1"
"737","Jessica10","7","2","Jeffrey1","7","0"
"737","Vivien3","8","2","Ryan18","5","0"
"737","Alex2","3","2","Karen13","7","0"
"737","Danny19","9","2","Marcus17","4","0"
"737","Sherman12","5","2","Tom11","3","0"
"738","Chris20","3","0","Marcus17","4","0"
"738","Joeseph9","7","0","Vivien3","8","0"
"738","Khoman 6","6","0","Jose15","8","0"
"738","Ryan18","5","0","Michael7","8","0"
"738","Danny19","9","0","Max14","5","0"
"738","Sherman12","5","0","Frank8","9","0"
"738","Martin16","6","0","Alex2","3","0"
"738","John4","4","0","","",""
"739","Marcus17","4","1","Joeseph9","7","0"
"739","Jose15","8","1","Ryan18","5","0"
"739","Martin16","6","1","Max14","5","0"
"739","Danny19","9","1","Karen13","7","0"
"739","Tom11","3","1","Khoman 6","6","0"
"739","John4","4","1","","",""
"740","Vivien3","8","6","Max14","5","0"
"740","Jose15","8","6","Michael7","8","0"
"740","Frank8","9","6","Chris20","3","0"
"740","Joeseph9","7","6","Martin16","6","0"
"740","John4","4","6","","",""
"741","Sherman12","5","3","Alex2","3","0"
"741","Michael7","8","3","Max14","5","0"
"741","Jonathan5","9","3","Chris20","3","0"
"741","John4","4","3","Martin16","6","0"
"741","Joeseph9","7","3","Frank8","9","0"
"742","Karen13","7","0","Jeffrey1","7","3"
"742","Michael7","8","0","Ryan18","5","3"
"742","Chris20","3","0","Jonathan5","9","3"
"742","Jessica10","7","0","Khoman 6","6","3"
"742","Sherman12","5","0","Joeseph9","7","3"
"742","John4","4","0","Jose15","8","3"
"742","Martin16","6","0","Vivien3","8","3"
"742","Frank8","9","0","Danny19","9","3"
"743","Alex2","3","1","John4","4","0"
"743","Max14","5","1","Chris20","3","0"
"743","Jeffrey1","7","1","Vivien3","8","0"
"743","Khoman 6","6","1","Joeseph9","7","0"
"743","Jessica10","7","1","Martin16","6","0"
"743","Frank8","9","1","Sherman12","5","0"
"743","Danny19","9","1","Jose15","8","0"
"744","Joeseph9","7","0","Danny19","9","2"
"744","Vivien3","8","0","Tom11","3","2"
"744","Ryan18","5","0","Max14","5","2"
"744","Marcus17","4","0","Karen13","7","2"
"744","Alex2","3","0","Jeffrey1","7","2"
"744","Sherman12","5","0","Martin16","6","2"
"745","Khoman 6","6","0","Jose15","8","0"
"745","Martin16","6","0","Karen13","7","0"
"745","Max14","5","0","Alex2","3","0"
"745","Jeffrey1","7","0","Jessica10","7","0"
"745","Sherman12","5","0","Chris20","3","0"
"746","Max14","5","0","Michael7","8","0"
"746","Jessica10","7","0","Danny19","9","0"
"746","Joeseph9","7","0","Tom11","3","0"
"746","John4","4","0","Frank8","9","0"
"746","Khoman 6","6","0","Ryan18","5","0"
"746","Karen13","7","0","Martin16","6","0"
"746","Jonathan5","9","0","Marcus17","4","0"
"747","Sherman12","5","0","Martin16","6","0"
"747","Jessica10","7","0","Vivien3","8","0"
"747","Ryan18","5","0","Alex2","3","0"
"747","Chris20","3","0","Danny19","9","0"
"747","Karen13","7","0","","",""
"748","Jessica10","7","1","Max14","5","0"
"748","Khoman 6","6","1","Ryan18","5","0"
"748","Frank8","9","1","Joeseph9","7","0"
"748","John4","4","1","Jose15","8","0"
"749","John4","4","0","Tom11","3","1"
"749","Vivien3","8","0","Frank8","9","1"
"749","Khoman 6","6","0","Ryan18","5","1"
"749","Michael7","8","0","Martin16","6","1"
"749","Sherman12","5","0","Joeseph9","7","1"
"749","Alex2","3","0","Jessica10","7","1"
"750","Vivien3","8","0","Martin16","6","0"
"750","John4","4","0","Jessica10","7","0"
"750","Jose15","8","0","Tom11","3","0"
"750","Sherman12","5","0","Jonathan5","9","0"
"750","Jeffrey1","7","0","Joeseph9","7","0"
"750","Marcus17","4","0","Chris20","3","0"
"751","Max14","5","2","Jessica10","7","0"
"751","Vivien3","8","2","John4","4","0"
"751","Martin16","6","2","Khoman 6","6","0"
"751","Michael7","8","2","Tom11","3","0"
"751","Jeffrey1","7","2","Joeseph9","7","0"
"751","Ryan18","5","2","Sherman12","5","0"
"751","Jose15","8","2","Jonathan5","9","0"
"751","Chris20","3","2","","",""
"752","Sherman12","5","5","Joeseph9","7","0"
"752","Khoman 6","6","5","Martin16","6","0"
"752","Michael7","8","5","John4","4","0"
"752","Jessica10","7","5","Max14","5","0"
"752","Vivien3","8","5","","",""
"753","Marcus17","4","0","Jessica10","7","4"
"753","Alex2","3","0","Jonathan5","9","4"
"753","Jeffrey1","7","0","Max14","5","4"
"753","Khoman 6","6","0","Joeseph9","7","4"
"754","John4","4","5","Chris20","3","0"
"754","Martin16","6","5","Marcus17","4","0"
"754","Danny19","9","5","Tom11","3","0"
"754","Jonathan5","9","5","Jessica10","7","0"
"754","Khoman 6","6","5","Jeffrey1","7","0"
"754","Ryan18","5","5","","",""
"755","Jeffrey1","7","0","Ryan18","5","5"
"755","Alex2","3","0","Marcus17","4","5"
"755","Chris20","3","0","Jonathan5","9","5"
"755","Tom11","3","0","Frank8","9","5"
"755","Martin16","6","0","Joeseph9","7","5"
"756","Marcus17","4","0","Joeseph9","7","3"
"756","Sherman12","5","0","Jose15","8","3"
"756","Danny19","9","0","Jeffrey1","7","3"
"756","Martin16","6","0","Michael7","8","3"
"757","Michael7","8","2","Khoman 6","6","0"
"757","Joeseph9","7","2","Chris20","3","0"
"757","Karen13","7","2","Frank8","9","0"
"757","Jose15","8","2","Jeffrey1","7","0"
"757","Jessica10","7","2","Vivien3","8","0"
"758","Khoman 6","6","0","Frank8","9","1"
"758","Jessica10","7","0","Karen13","7","1"
"758","Tom11","3","0","Martin16","6","1"
"758","Sherman12","5","0","Joeseph9","7","1"
"758","Danny19","9","0","John4","4","1"
"758","Jeffrey1","7","0","Jonathan5","9","1"
"758","Marcus17","4","0","Chris20","3","1"
"759","Jose15","8","5","Marcus17","4","0"
"759","Jessica10","7","5","Tom11","3","0"
"759","Frank8","9","5","Michael7","8","0"
"759","Jonathan5","9","5","Ryan18","5","0"
"759","Max14","5","5","Martin16","6","0"
"760","Ryan18","5","1","Joeseph9","7","0"
"760","Danny19","9","1","Vivien3","8","0"
